"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
0|"2gMXnyrvIjhVBUZwvLZDMP"|"Lewis Capaldi"|"Before You Go"|215106|"Divinely Uninspired To A Hellish Extent (Extended Edition)"|13|"2019-11-22"|15|0.459|0.575|3|-4.858|1|0.0573|0.604|0|0.0885|0.183|111.881|4
1|"7uWalFOkvzFZjPou2mcb8C"|"Sik World"|"Why'd You Leave?"|125384|"Why'd You Leave?"|1|"2022-01-05"|1|0.728|0.707|8|-7.895|0|0.485|0.357|3.81e-06|0.144|0.286|84.968|4
2|"1tgvVVE8hIryQzTVnPZUdF"|"will hyde"|"i always end up leaving."|235211|"i always end up leaving."|1|"2022-04-06"|2|0.453|0.302|3|-8.637|1|0.053|0.847|0|0.107|0.27|83.013|1
3|"5wANPM4fQCJwkGd4rN57mH"|"Olivia Rodrigo"|"drivers license"|242013|"SOUR"|3|"2021-05-21"|11|0.561|0.431|10|-8.81|1|0.0578|0.768|1.42e-05|0.106|0.137|143.875|4
4|"6Jkm5kUldvIqxzI1Pa7nXH"|"Leah Kate"|"10 Things I Hate About You"|157138|"10 Things I Hate About You"|1|"2022-03-23"|1|0.544|0.786|8|-2.97|1|0.0501|0.00991|0|0.169|0.446|153.967|4
5|"6GFfDRG1Sff3IZaD0TYro4"|"James Arthur"|"Empty Space"|213306|"YOU"|15|"2019-10-18"|17|0.546|0.515|1|-5.379|1|0.0563|0.22|0|0.0611|0.34|164.792|4
6|"74WKPbLlT4hrlNBj0cmR33"|"Sik World"|"About You"|173350|"Still Lost 2"|6|"2021-07-30"|8|0.732|0.38|2|-11.402|1|0.152|0.107|9.53e-05|0.163|0.162|143.897|4
7|"3AnaM2KjdnVzEsyZJeWpa3"|"James Walker"|"Weathered - Stripped"|248788|"Weathered (Stripped)"|1|"2021-02-26"|1|0.438|0.132|8|-13.209|1|0.0348|0.779|0|0.0761|0.129|109.947|3
8|"7n5LJO27QLW54MmCU8ok2e"|"will hyde"|"dark until september."|207679|"dark until september."|1|"2020-09-23"|4|0.754|0.448|0|-9.52|1|0.0385|0.639|7.03e-05|0.315|0.191|120.115|4
9|"5uCax9HTNlzGybIStD3vDh"|"James Arthur"|"Say You Won't Let Go"|211466|"Back from the Edge"|2|"2016-10-28"|17|0.358|0.557|10|-7.398|1|0.059|0.695|0|0.0902|0.494|85.043|4
10|"4VZic1g3A0WtLDZNCc2yrN"|"Sik World"|"Clouds"|163004|"Clouds"|1|"2022-04-22"|1|0.799|0.669|11|-8.489|0|0.421|0.564|0|0.0642|0.238|141.936|4
11|"5dddbFMGYeFQD2FP5K7qvj"|"will hyde"|"addicted."|241686|"nothing ever changes."|6|"2021-12-10"|7|0.696|0.513|2|-8.866|1|0.0347|0.383|0.00138|0.102|0.33|122.944|4
12|"0ecC8p17cDNlxHXkuYqeR6"|"Natalie Taylor"|"Surrender"|183103|"Surrender"|1|"2019-10-29"|1|0.39|0.448|5|-8.57|0|0.0276|0.8|0.182|0.107|0.077|144.89|5
13|"4Of7rzpRpV1mWRbhp5rAqG"|"Lewis Capaldi"|"Bruises"|220492|"Divinely Uninspired To A Hellish Extent"|2|"2019-05-17"|12|0.736|0.308|4|-7.83|1|0.0677|0.946|0|0.186|0.361|111.202|4
14|"1MHb9ROmrgyGvPXx68i04u"|"Marilyn Hucek"|"Vulnerable"|155145|"Vulnerable"|1|"2020-10-02"|1|0.598|0.183|9|-13.487|1|0.0304|0.535|6.24e-05|0.129|0.0796|137.035|4
15|"0baEuNfCAnahq2e5PhJPrn"|"Genesis Ritchot"|"Kitchen Sink"|218368|"Kitchen Sink"|1|"2021-04-23"|1|0.362|0.456|7|-11.277|1|0.0422|0.886|0.000662|0.0794|0.175|108.128|4
16|"60iSKGrGazRzICtMjADNSM"|"Lewis Capaldi"|"Hold Me While You Wait"|205686|"Divinely Uninspired To A Hellish Extent"|3|"2019-05-17"|12|0.688|0.53|11|-5.507|1|0.0333|0.443|0|0.0995|0.162|106.958|4
17|"6FNnQzlwLa8L68jSd7cJeu"|"James Walker"|"The Conversation"|209278|"Great Deceiver"|1|"2020-11-20"|10|0.437|0.359|10|-12.401|1|0.0479|0.522|0|0.128|0.292|140.071|4
18|"6BeXx9kEcHmJaBBkUzdkG8"|"Brennan"|"If Love Could Only Dance"|191476|"If Love Could Only Dance"|1|"2020-11-27"|1|0.313|0.477|5|-8.427|1|0.0419|0.387|0|0.115|0.329|155.119|4
19|"3BaBmebUr75Oj4tkfG23Cu"|"Lndn"|"Life Like That"|165000|"Life Like That"|1|"2022-02-25"|1|0.543|0.4|3|-9.321|1|0.032|0.71|2.44e-06|0.105|0.274|82.01|4
20|"3JvKfv6T31zO0ini8iNItO"|"Tom Odell"|"Another Love"|244360|"Long Way Down (Deluxe)"|3|"2013-06-24"|15|0.445|0.537|4|-8.532|0|0.04|0.695|1.65e-05|0.0944|0.131|122.769|4
21|"2RttW7RAu5nOAfq6YFvApB"|"Ed Sheeran"|"Happier"|207520|"÷ (Deluxe)"|7|"2017-03-03"|16|0.522|0.385|0|-7.355|1|0.0288|0.536|0|0.135|0.236|89.792|4
22|"0gplL1WMoJ6iYaPgMCL0gX"|"Adele"|"Easy On Me"|224694|"Easy On Me"|1|"2021-10-14"|1|0.604|0.366|5|-7.519|1|0.0282|0.578|0|0.133|0.13|141.981|4
23|"7HWetAoWK9qkFM575HONAY"|"Justin Bieber"|"Lonely (with benny blanco)"|149297|"Lonely (with benny blanco)"|1|"2020-10-16"|1|0.631|0.226|11|-7.257|0|0.0396|0.879|0|0.115|0.0765|79.968|4
24|"2MPYYgwY9ceUgqteDZJQTB"|"James Walker"|"Expo"|185822|"Great Deceiver"|7|"2020-11-20"|10|0.299|0.239|4|-12.778|1|0.0326|0.953|1.26e-06|0.0912|0.213|139.268|4
25|"4ZLzoOkj0MPWrTLvooIuaa"|"Kina"|"Get You The Moon (feat. Snøw)"|179080|"Get You The Moon (feat. Snøw)"|1|"2018-10-08"|1|0.498|0.235|1|-16.541|0|0.188|0.72|0|0.144|0.0895|118.917|4
26|"3GVkPk8mqxz0itaAriG1L7"|"XXXTENTACION"|"Everybody Dies In Their Nightmares"|95466|"17"|4|"2017-08-25"|11|0.734|0.57|7|-7.066|0|0.133|0.847|2.14e-05|0.112|0.689|129.953|4
27|"6USdi8uX5GNAPYziFhisHb"|"Ali Gatie"|"What If I Told You That I Love You"|193667|"The Idea Of Her"|6|"2021-03-26"|10|0.596|0.366|7|-11.144|1|0.115|0.63|7.04e-06|0.0554|0.229|84.394|4
28|"5ZnFhBW5s7jZ3bZE8LcxnO"|"Luke Marshall Black"|"Losing Sleep"|195451|"Losing Sleep"|1|"2019-05-17"|1|0.608|0.539|9|-10.048|0|0.0363|0.524|4.02e-05|0.0913|0.206|129.164|4
29|"1rAfkuGgX7uaj1uShj9vjs"|"Mathew V"|"Healing"|191938|"The Outer Circle"|2|"2021-10-01"|6|0.312|0.239|9|-12.642|1|0.0344|0.775|0|0.139|0.457|161.684|4
30|"2qxmye6gAegTMjLKEBoR3d"|"Alec Benjamin"|"Let Me Down Slowly"|169353|"Narrated For You"|4|"2018-11-16"|12|0.652|0.557|1|-5.714|0|0.0318|0.74|0|0.124|0.483|150.073|4
31|"2kJwzbxV2ppxnQoYw4GLBZ"|"JP Saxe"|"If the World Was Ending (feat. Julia Michaels)"|208687|"If the World Was Ending (feat. Julia Michaels)"|1|"2019-10-17"|1|0.464|0.473|1|-10.086|1|0.129|0.866|0|0.109|0.604|75.801|4
32|"1ugQtcwmKOXvKAYzhjncmv"|"Dean Lewis"|"Half A Man"|179120|"A Place We Knew"|12|"2019-03-22"|12|0.507|0.204|0|-11.575|1|0.0504|0.855|0|0.143|0.343|77.765|4
33|"5DqdesEfbRyOlSS3Tf6c29"|"Ali Gatie"|"It's You"|212606|"YOU"|1|"2019-11-08"|9|0.732|0.463|11|-6.972|0|0.0287|0.374|0|0.194|0.397|95.971|4
34|"5dyihZecYMcEPq09Bk2OL2"|"Anson Seabra"|"Robin Hood"|221538|"Robin Hood"|1|"2018-09-21"|1|0.731|0.153|4|-14.409|1|0.0562|0.952|0|0.134|0.324|78.072|4
35|"5CZ40GBx1sQ9agT82CLQCT"|"Olivia Rodrigo"|"traitor"|229226|"SOUR"|2|"2021-05-21"|11|0.38|0.339|3|-7.885|1|0.0338|0.691|0|0.12|0.0849|100.607|4
36|"12OLyHDxt6dqlAybSPFBK3"|"Lewis Capaldi"|"Forever"|210863|"Divinely Uninspired To A Hellish Extent"|6|"2019-05-17"|12|0.646|0.355|1|-7.119|1|0.0263|0.873|0|0.115|0.364|84.988|4
37|"6Hj9jySrnFppAI0sEMCZpJ"|"Juice WRLD"|"Robbery"|240050|"Death Race For Love"|8|"2019-03-08"|22|0.685|0.692|2|-5.122|1|0.0457|0.328|0|0.153|0.578|159.966|5
38|"3U4isOIWM3VvDubwSI3y7a"|"John Legend"|"All of Me"|269560|"Love In The Future (Expanded Edition)"|6|"2013-08-30"|20|0.422|0.264|8|-7.064|1|0.0322|0.922|0|0.132|0.331|119.93|4
39|"4RVwu0g32PAqgUiJoXsdF8"|"Billie Eilish"|"Happier Than Ever"|298899|"Happier Than Ever"|15|"2021-07-30"|16|0.332|0.225|0|-8.697|1|0.0348|0.767|0.00349|0.128|0.297|81.055|3
40|"09mEdoA6zrmBPgTEN5qXmN"|"The Weeknd"|"Call Out My Name"|228373|"My Dear Melancholy,"|1|"2018-03-30"|7|0.461|0.593|1|-4.954|1|0.0356|0.17|0|0.307|0.175|134.17|3
41|"0JnSoyZMTYZLWFVdVT1JFZ"|"Jeremy Zucker"|"you were good to me (bonus track)"|219146|"love is not dying"|14|"2020-04-17"|15|0.469|0.08|2|-15.489|1|0.0425|0.897|4.22e-05|0.112|0.206|101.238|4
42|"4UKCKdYiLN6IMA5ZESUTL7"|"XXXTENTACION"|"the remedy for a broken heart (why am I so in love)"|160184|"?"|5|"2018-03-16"|18|0.699|0.304|1|-11.192|1|0.0993|0.779|0.000993|0.137|0.271|119.705|4
43|"4P1L6AniTDJzANaubzWGYs"|"Teqkoi"|"I'm Not Enough and I'm Sorry"|120000|"I'm Not Enough and I'm Sorry"|1|"2018-10-27"|1|0.698|0.183|8|-20.188|1|0.299|0.462|0.000424|0.335|0.244|143.96|4
44|"7qEHsqek33rTcFNT9PFqLf"|"Lewis Capaldi"|"Someone You Loved"|182160|"Divinely Uninspired To A Hellish Extent"|4|"2019-05-17"|12|0.501|0.405|1|-5.679|1|0.0319|0.751|0|0.105|0.446|109.891|4
45|"6dTBKBqIN4324sThIkZpMj"|"JP Saxe"|"If The World Was Ending"|208687|"If The World Was Ending"|1|"2019-10-17"|1|0.378|0.47|1|-10.095|1|0.197|0.863|0|0.0954|0.602|75.955|4
46|"7795WJLVKJoAyVoOtCWqXN"|"Sam Smith"|"I'm Not The Only One"|239316|"In The Lonely Hour"|5|"2014-05-26"|10|0.677|0.485|5|-5.795|1|0.0361|0.529|2.04e-05|0.0766|0.493|82.001|4
47|"0TXNKTzawI6VgLoA9UauRp"|"James TW"|"When You Love Someone"|216560|"Chapters"|2|"2019-04-26"|12|0.681|0.453|7|-6.09|1|0.0278|0.263|0|0.0543|0.348|125.772|4
48|"7m9OqQk4RVRkw9JJdeAw96"|"XXXTENTACION"|"Jocelyn Flores"|119133|"17"|2|"2017-08-25"|11|0.872|0.391|0|-9.144|0|0.242|0.469|4.13e-06|0.297|0.437|134.021|4
49|"2yZax79pOrYuyIFVW2cZY2"|"XXXTENTACION"|"Carry On"|129720|"17"|9|"2017-08-25"|11|0.735|0.197|3|-13.378|0|0.537|0.768|0.000276|0.296|0.383|147.899|4
50|"5qrSlOut2rNAWv3ubArkNy"|"Dean Lewis"|"Be Alright"|196493|"A Place We Knew"|6|"2019-03-22"|12|0.551|0.537|11|-7.595|1|0.034|0.705|0|0.0802|0.493|126.421|4
51|"5vjLSffimiIP26QG5WcN2K"|"Chord Overstreet"|"Hold On"|198853|"Hold On"|1|"2017-02-03"|1|0.618|0.443|2|-9.681|1|0.0526|0.469|0|0.0829|0.167|119.949|4
52|"7t3Xdbufg7q2onVsR8RBdY"|"Sam Smith"|"Fire On Fire"|246735|"Love Goes"|5|"2020-10-30"|17|0.584|0.408|1|-7.356|0|0.0461|0.476|0|0.18|0.333|115.129|4
53|"7FjKU2mfpEpvKIbx8naZRk"|"AJ Mitchell"|"Used to Be"|174793|"Used to Be"|1|"2018-05-25"|1|0.471|0.474|5|-6.355|1|0.0382|0.723|0|0.0964|0.262|120.656|4
54|"5kcvBnt6DPX3AMEsCx1qDh"|"Jaymes Young"|"Happiest Year"|228442|"Happiest Year"|1|"2019-07-12"|1|0.501|0.167|1|-14.061|1|0.0484|0.885|0|0.111|0.356|112.275|3
55|"5Nm9ERjJZ5oyfXZTECKmRt"|"Sam Smith"|"Stay With Me"|172723|"In The Lonely Hour"|3|"2014-05-26"|10|0.418|0.42|0|-6.444|1|0.0414|0.588|6.39e-05|0.11|0.184|84.094|4
56|"3H3r2nKWa3Yk5gt8xgmsEt"|"Sam Fischer"|"This City"|194853|"This City"|1|"2019-12-11"|1|0.605|0.377|11|-6.213|1|0.0443|0.733|0|0.0808|0.519|73.877|4
57|"75ls0gurX68lUmMjE7QcsE"|"Jeremy Zucker"|"all the kids are depressed"|169973|"glisten"|1|"2018-05-04"|4|0.773|0.437|9|-8.281|1|0.0963|0.836|2.42e-05|0.544|0.707|103.861|4
58|"6w8pFOKn42O418qwcQElZ3"|"Dean Lewis"|"Waves"|240013|"A Place We Knew"|5|"2019-03-22"|12|0.518|0.729|11|-7.193|0|0.0452|0.183|0|0.0643|0.343|156.879|4
59|"0VhgEqMTNZwYL1ARDLLNCX"|"James Arthur"|"Can I Be Him"|246880|"Back from the Edge"|4|"2016-10-28"|17|0.696|0.543|11|-6.164|1|0.0489|0.308|0|0.0939|0.479|107.969|4
60|"3i5qVV8azKqGFK4Gzdt5YS"|"NF"|"If You Want Love"|199386|"Perception"|10|"2017-10-06"|16|0.551|0.386|0|-10.22|1|0.132|0.659|0|0.125|0.245|116.409|1
61|"6FZDfxM3a3UCqtzo5pxSLZ"|"Halsey"|"Without Me"|201660|"Manic"|9|"2020-01-17"|16|0.752|0.488|6|-7.05|1|0.0705|0.297|9.11e-06|0.0936|0.533|136.041|4
62|"45bE4HXI0AwGZXfZtMp8JR"|"Tate McRae"|"you broke me first"|169265|"you broke me first"|1|"2020-04-17"|1|0.667|0.373|4|-9.389|1|0.05|0.785|0|0.0906|0.0823|124.148|4
63|"47EWMOElkkbMp5m9SBkx7d"|"Alexander 23"|"IDK You Yet"|184638|"IDK You Yet"|1|"2020-04-09"|1|0.629|0.306|1|-11.735|1|0.0424|0.884|0.0776|0.124|0.191|76.994|1
64|"55Am8neGJkdj2ADaM3aw5H"|"James Arthur"|"Train Wreck"|208826|"Back from the Edge"|6|"2016-10-28"|17|0.311|0.485|6|-5.726|0|0.0365|0.701|0|0.0726|0.225|77.355|4
65|"1kFlDnWmBTvCBxxeGDpIdp"|"Sik World"|"7 Years (Remix)"|134197|"7 Years (Remix)"|1|"2016-06-04"|1|0.811|0.609|10|-8.376|1|0.0996|0.227|0|0.102|0.439|120.071|4
66|"6MxMqCgqmekcr0VwSU7AVH"|"NF"|"Time"|240428|"The Search"|6|"2019-07-26"|20|0.677|0.688|0|-4.058|0|0.0633|0.138|0|0.114|0.198|98.049|4
67|"7FGq80cy8juXBCD2nrqdWU"|"benny blanco"|"Eastside (with Halsey & Khalid)"|170769|"FRIENDS KEEP SECRETS"|1|"2018-12-07"|7|0.632|0.686|6|-7.665|0|0.243|0.549|0|0.2|0.329|89.949|4
68|"6J2LdBN97cDWn0MLxYh9HB"|"Noah Cyrus"|"July"|156106|"THE END OF EVERYTHING"|6|"2020-05-15"|8|0.708|0.186|9|-8.953|0|0.042|0.868|0|0.0779|0.322|72.541|4
69|"6hjh2phISvfR1Ib6S0FK7b"|"Anson Seabra"|"Trying My Best"|222467|"Songs I Wrote in My Bedroom"|14|"2020-05-08"|15|0.691|0.0682|5|-18.186|1|0.0645|0.951|0|0.0916|0.352|76.94|4
70|"3qEg6xYffvuvwpq4U6FRrK"|"NF"|"Lost In The Moment"|242680|"Therapy Session"|14|"2016-04-22"|14|0.511|0.629|0|-7.755|1|0.151|0.41|0|0.162|0.0442|129.924|4
71|"0D2xguFRqCF0OUqXCkqrpU"|"Ruel"|"Hard Sometimes"|269493|"Free Time"|4|"2019-09-13"|7|0.407|0.317|10|-7.895|1|0.0429|0.845|2.66e-06|0.139|0.216|81.899|4
72|"6ATgDc6e4sPn84hvJsAmPt"|"Olivia O'Brien"|"hate u love u"|175466|"hate u love u"|1|"2016-12-09"|1|0.407|0.416|6|-8.915|0|0.174|0.656|0|0.0981|0.246|176.947|4
73|"5DHQKZCOZhGNTbYBCekWx0"|"NF"|"Paralyzed"|270453|"Mansion"|10|"2015-03-31"|12|0.51|0.643|0|-6.602|1|0.0485|0.214|3.22e-06|0.101|0.0397|130.081|4
74|"6wQgV6ZYt1snXyQV69mGT4"|"Jordan Suaste"|"Body"|205401|"Body"|1|"2020-05-15"|1|0.452|0.325|4|-8.687|0|0.0337|0.627|0|0.0645|0.33|97.987|4
75|"4g2WiijzSKzH8PApKDbadN"|"Sleeping At Last"|"Touch"|256299|"Atlas: II"|5|"2019-11-01"|25|0.415|0.104|0|-11.83|1|0.0426|0.955|3.79e-06|0.104|0.18|82.006|3
76|"4xqrdfXkTW4T0RauPLv3WA"|"Conan Gray"|"Heather"|198040|"Kid Krow"|10|"2020-03-20"|12|0.357|0.425|5|-7.301|1|0.0333|0.584|0|0.322|0.27|102.078|3
77|"54KFQB6N4pn926IUUYZGzK"|"The Cinematic Orchestra"|"To Build A Home"|371320|"Ma Fleur"|1|"2007-05-07"|11|0.264|0.122|9|-15.399|1|0.0349|0.885|0.349|0.094|0.0735|148.658|4
78|"6fxVffaTuwjgEk5h9QyRjy"|"Ed Sheeran"|"Photograph"|258986|"x (Wembley Edition)"|6|"2013"|24|0.614|0.379|4|-10.48|1|0.0476|0.607|0.000464|0.0986|0.201|107.989|4
79|"2AHKsVXN6BjBO8SEVX6cBC"|"Anson Seabra"|"Broken"|305675|"Songs I Wrote in My Bedroom"|8|"2020-05-08"|15|0.481|0.0759|6|-14.2|1|0.0601|0.956|0|0.154|0.234|98.979|4
80|"7lPN2DXiMsVn7XUKtOW1CS"|"Olivia Rodrigo"|"drivers license"|242013|"drivers license"|1|"2021-01-08"|1|0.585|0.436|10|-8.761|1|0.0601|0.721|1.31e-05|0.105|0.132|143.874|4
81|"5yVIlYEHZxQVLyInCdldoS"|"James Arthur"|"Impossible"|209440|"James Arthur (Deluxe)"|4|"2013-11-04"|18|0.376|0.695|0|-4.782|0|0.0933|0.135|0|0.11|0.302|169.533|4
82|"1mXVgsBdtIVeCLJnSnmtdV"|"Sam Smith"|"Too Good At Goodbyes"|201000|"The Thrill Of It All (Special Edition)"|1|"2017-11-03"|14|0.681|0.372|5|-8.237|1|0.0432|0.64|0|0.169|0.476|91.873|4
83|"0NlGoUyOJSuSHmngoibVAs"|"Kodaline"|"All I Want"|305746|"In A Perfect World (Expanded Edition)"|2|"2013-06-17"|15|0.188|0.411|0|-9.733|1|0.0484|0.174|0.153|0.0843|0.159|187.376|3
84|"11bD1JtSjlIgKgZG2134DZ"|"Snow Patrol"|"Chasing Cars"|267933|"Eyes Open"|3|"2006-01-01"|11|0.563|0.592|9|-4.571|1|0.0276|0.209|5.08e-05|0.132|0.136|104.016|4
85|"7wqSzGeodspE3V6RBD5W8L"|"Wiz Khalifa"|"See You Again (feat. Charlie Puth)"|229525|"See You Again (feat. Charlie Puth)"|1|"2015-03-10"|1|0.689|0.481|10|-7.503|1|0.0815|0.369|1.03e-06|0.0649|0.283|80.025|4
86|"0JmiBCpWc1IAc0et7Xm7FL"|"Passenger"|"Let Her Go"|252733|"All the Little Lights (Deluxe Version)"|2|"2013-02-17"|20|0.479|0.545|7|-7.346|1|0.0688|0.365|0|0.0963|0.243|74.897|4
87|"0pdKRp2sUthTPe7RLWpPqQ"|"flora cash"|"You're Somebody Else"|218883|"You're Somebody Else"|1|"2018-06-19"|1|0.713|0.452|1|-9.638|1|0.0295|0.841|0.0038|0.105|0.235|102.963|4
88|"7AFASza1mXqntmGtbxXprO"|"XXXTENTACION"|"changes"|121886|"?"|15|"2018-03-16"|18|0.669|0.308|11|-10.068|1|0.029|0.883|0|0.0984|0.52|64.934|4
89|"5PdEiev2BkKiZtZFcNKjfM"|"NF"|"Hate Myself"|260253|"The Search"|12|"2019-07-26"|20|0.533|0.84|9|-5.283|0|0.167|0.234|0|0.114|0.361|116.882|4
90|"0MO1qNhm8aRZchi8CJlIRo"|"Monty Datta"|"Can't Love Myself"|122723|"Can't Love Myself"|1|"2018-02-16"|1|0.541|0.0836|1|-12.663|1|0.313|0.913|0.00199|0.126|0.452|181.032|4
91|"7lGKEWMXVWWTt3X71Bv44I"|"X Ambassadors"|"Unsteady"|193546|"VHS"|4|"2015-06-30"|20|0.389|0.665|0|-6.169|1|0.0644|0.178|0.000732|0.116|0.199|117.055|4
92|"52okn5MNA47tk87PeZJLEL"|"NF"|"Let You Down"|212120|"Perception"|6|"2017-10-06"|16|0.662|0.714|5|-5.68|0|0.121|0.312|0|0.179|0.464|147.997|4
93|"75ZvA4QfFiZvzhj2xkaWAh"|"Post Malone"|"I Fall Apart"|223346|"Stoney (Deluxe)"|7|"2016-12-09"|18|0.556|0.538|8|-5.408|0|0.0382|0.0689|0|0.196|0.291|143.95|4
94|"27r2uANqwK7XbsiAZnzf9e"|"Tate McRae"|"One Day"|202496|"One Day"|1|"2017-12-24"|1|0.52|0.119|0|-12.148|1|0.0407|0.922|0|0.0883|0.355|69.217|4
95|"0jllH0usRFD4LJkJnGK9Lf"|"Olivia O'Brien"|"Complicated"|189000|"Complicated"|1|"2015-08-09"|1|0.657|0.355|7|-12.044|1|0.0714|0.694|0.000427|0.123|0.0808|74.99|4
96|"21dpBHPTV7ythCHBI6Slcw"|"Ruth B."|"If By Chance"|303653|"Safe Haven"|8|"2017-05-05"|12|0.405|0.279|10|-8.099|1|0.0334|0.881|0|0.0933|0.256|119.85|4
97|"5hwh37sTi84MVhCBMWzhGE"|"Ruth B."|"Superficial Love"|207973|"The Intro"|4|"2015-11-27"|4|0.477|0.242|8|-9.162|1|0.0529|0.928|0|0.0818|0.488|43.509|4
98|"7sTDqaGUr9NM8NHQ5SNHi1"|"Anson Seabra"|"That's Us"|270461|"Songs I Wrote in My Bedroom"|9|"2020-05-08"|15|0.621|0.108|10|-15.399|1|0.0493|0.968|1.67e-05|0.137|0.204|129.285|4
99|"6r2JV75tE0vNgNCv4HKsBC"|"Jeremy Zucker"|"scared"|207520|"brent"|5|"2019-05-03"|5|0.583|0.075|5|-15.843|1|0.0726|0.933|1.4e-06|0.111|0.347|108.418|4
100|"4TxJQDtvYHJcOBH6ONi6q2"|"Daughter"|"Medicine"|258973|"Wild Youth"|2|"2012-01-01"|4|0.166|0.298|3|-12.439|1|0.032|0.106|0.206|0.572|0.207|78.437|5
101|"4IhKLu7Vk3j2TLmnFPl6To"|"Alec Benjamin"|"Water Fountain"|218893|"Narrated For You"|2|"2018-11-16"|12|0.723|0.504|8|-5.572|1|0.0392|0.388|7.4e-05|0.087|0.551|133.975|4
102|"38nKfxyRrjYfx0ODX1W5yB"|"AJ Mitchell"|"I Don't Want You Back"|224144|"Hopeful"|4|"2018-07-20"|6|0.613|0.347|5|-6.486|1|0.034|0.591|0|0.0959|0.25|109.764|4
103|"51xRMJFRBrW9C1RI1qW4S0"|"Anna Clendening"|"Boys Like You - Acoustic"|238576|"Boys Like You (Acoustic)"|1|"2017-04-28"|1|0.477|0.128|2|-14.567|1|0.0707|0.928|0|0.0875|0.38|88.917|4
104|"5Mw9bXG1dLNhbjofkVS2oR"|"Hillsong UNITED"|"Oceans (Where Feet May Fail)"|535962|"Zion (Deluxe Edition)"|4|"2013-02-26"|18|0.262|0.361|2|-10.187|1|0.0333|0.508|0.00268|0.108|0.056|126.786|4
105|"6j7hih15xG2cdYwIJnQXsq"|"Gavin DeGraw"|"Not Over You"|218520|"Sweeter"|2|"2011-09-16"|10|0.63|0.894|10|-4.592|1|0.0544|0.255|0|0.181|0.364|142.051|4
106|"555CH6CnGJRqO37pqA30vW"|"Birdy"|"Deep End"|208840|"Beautiful Lies"|4|"2016-03-25"|14|0.455|0.296|2|-8.513|1|0.0399|0.761|0|0.0783|0.31|171.744|4
107|"44n97yHySt0Z9rqPaXgjCK"|"Halsey"|"Sorry"|220540|"hopeless fountain kingdom (Deluxe)"|7|"2017-06-02"|16|0.513|0.25|5|-9.376|0|0.0367|0.913|0|0.117|0.351|74.103|4
108|"5fVZC9GiM4e8vu99W0Xf6J"|"The Fray"|"How to Save a Life"|262533|"How To Save A Life"|3|"2005-09-13"|12|0.64|0.743|10|-4.08|1|0.0379|0.269|0|0.101|0.361|122.035|4
109|"2tGvwE8GcFKwNdAXMnlbfl"|"Olivia Rodrigo"|"happier"|175933|"SOUR"|8|"2021-05-21"|11|0.395|0.443|6|-9.72|1|0.133|0.765|9.67e-06|0.0839|0.338|168.924|3
110|"6HU7h9RYOaPRFeh0R3UeAr"|"Olivia Rodrigo"|"deja vu"|215506|"SOUR"|5|"2021-05-21"|11|0.442|0.612|2|-7.222|1|0.112|0.584|5.7e-06|0.37|0.178|180.917|4
111|"0ZUo4YjG4saFnEJhdWp9Bt"|"Carrie Underwood"|"Before He Cheats"|199946|"Some Hearts"|7|"2005-11-14"|14|0.519|0.749|6|-3.318|0|0.0405|0.271|0|0.119|0.29|147.905|4
112|"6buXDkw3Gv4fQC1OZKUhnR"|"Colbie Caillat"|"Try"|224573|"Gypsy Heart"|4|"2014-09-30"|12|0.603|0.376|1|-9.77|1|0.0288|0.807|0|0.108|0.538|139.995|4
113|"3XcX5TStZr15IsXFJcE0vl"|"Abigail Fierce"|"Girl in the Mirror"|218918|"Girl in the Mirror"|1|"2020-07-07"|1|0.699|0.307|6|-12.821|0|0.031|0.791|0.000163|0.104|0.213|110.947|4
114|"3FAJ6O0NOHQV8Mc5Ri6ENp"|"Giveon"|"Heartbreak Anniversary"|198370|"TAKE TIME"|6|"2020-03-27"|8|0.449|0.465|0|-8.964|1|0.0791|0.524|1.02e-06|0.303|0.543|89.087|3
115|"4WzhjxvLP95y7AMDy0Atwb"|"Alessia Cara"|"Out Of Love"|227693|"The Pains Of Growing"|11|"2018-11-30"|15|0.481|0.267|7|-9.249|1|0.0339|0.8|0|0.249|0.137|117.64|3
116|"41WTP0gosjYD74B06uS2tL"|"Michael Schulte"|"You Said You'd Grow Old With Me"|224743|"Wide Awake"|6|"2012-09-28"|14|0.531|0.347|0|-7.044|1|0.0345|0.905|0|0.0935|0.289|114.441|4
117|"1almCHdsfikRPfVB9VrEdT"|"Alex & Sierra"|"Little Do You Know"|185200|"It's About Us"|7|"2014-10-06"|13|0.5|0.292|0|-8.554|1|0.0323|0.746|0|0.188|0.37|145.879|4
118|"4nVBt6MZDDP6tRVdQTgxJg"|"One Direction"|"Story of My Life"|245493|"Midnight Memories (Deluxe)"|2|"2013-11-25"|18|0.6|0.663|3|-5.802|1|0.0477|0.225|0|0.119|0.286|121.07|4
119|"7LAmsNJpBaNvNg7VZPXxSv"|"Sarah Cothran"|"As the World Caves In"|161612|"As the World Caves In"|1|"2021-06-10"|1|0.372|0.255|7|-6.834|1|0.0344|0.436|0|0.33|0.254|114.402|1
