"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
0|"1KZyVnyptQcPzkx7ELCnZC"|"James Bay"|"Hold Back The River"|238746|"Chaos And The Calm"|2|"2015-03-20"|12|0.715|0.715|5|-7.364|1|0.0902|0.0526|0|0.0936|0.507|134.922|4
1|"3nnG7AM9QopHVPEuLX3Khk"|"James Bay"|"Let It Go"|260533|"Chaos And The Calm"|3|"2015-03-20"|12|0.536|0.311|1|-10.396|1|0.0288|0.82|1.65e-05|0.107|0.246|147.486|4
2|"5mGChT2miDApqXTNlejoZY"|"Louis Baker"|"Rainbow"|231748|"Rainbow"|1|"2016-08-26"|1|0.448|0.263|2|-10.362|1|0.0459|0.708|1.87e-06|0.119|0.423|88.109|4
3|"47UDiZQHAkVtMNhx6EjyOn"|"Passenger"|"Let Her Go"|252733|"All The Little Lights"|2|"2012-02-24"|11|0.479|0.545|7|-7.346|1|0.0688|0.365|0|0.0963|0.244|74.897|4
4|"1brwdYwjltrJo7WHpIvbYt"|"Alan Walker"|"Faded"|212626|"Faded"|1|"2015-12-04"|2|0.589|0.651|6|-5.097|1|0.0306|0.0291|3.2e-06|0.111|0.166|90.011|4
5|"7yq4Qj7cqayVTp3FF9CWbm"|"Vance Joy"|"Riptide"|204280|"Dream Your Life Away"|4|"2014-09-08"|13|0.484|0.731|1|-6.694|1|0.0379|0.431|0|0.151|0.51|101.654|4
6|"44yLjz5SIFMWAMsCCQ1kv8"|"Taylor Swift"|"Safe & Sound - The Hunger Games/Soundtrack Version"|240066|"The Hunger Games: Songs From District 12 And Beyond"|4|"2012-01-01"|16|0.465|0.306|7|-10.785|1|0.0283|0.893|8.89e-06|0.0827|0.285|144.195|4
7|"36uVyuO8B0bc5SonH2bovp"|"Paces"|"Desert"|204140|"Vacation"|13|"2016-03-02"|13|0.677|0.407|4|-8.985|0|0.053|0.0305|8.43e-05|0.143|0.342|96.874|4
8|"4KlL5Bwlm4yHYxr0B2rHci"|"Tom Odell"|"Heal"|193080|"Long Way Down (Deluxe)"|13|"2013-06-24"|15|0.445|0.179|1|-12.938|1|0.0396|0.952|0.00056|0.107|0.119|72.246|4
9|"6kkwzB6hXLIONkEk9JciA6"|"Marconi Union"|"Weightless"|480106|"The Ambient Zone Just Music Cafe Vol 4"|1|"2012-10-29"|12|0.139|0.22|2|-19.974|0|0.0324|0.856|0.831|0.17|0.0789|71.432|5
10|"3030YT1OMJa4bxthLLHuVM"|"P!nk"|"Beam Me Up"|267293|"The Truth About Love"|9|"2012-09-18"|17|0.487|0.339|0|-7.039|1|0.0309|0.52|0|0.151|0.25|118.017|4
11|"1MHXTAtfqlRNkGv5g6Ca6q"|"Vance Joy"|"Georgia"|230506|"Dream Your Life Away"|8|"2014-09-05"|13|0.388|0.66|11|-7.372|1|0.0308|0.312|0.000307|0.0943|0.401|143.554|4
12|"1lyNFzcCl9kXCof6GV32fV"|"Ed Sheeran"|"How Would You Feel (Paean)"|280533|"How Would You Feel (Paean)"|1|"2017-02-16"|1|0.617|0.439|9|-5.63|1|0.0269|0.424|0|0.127|0.242|139.979|4
13|"2Bo0hh0yoQReC4reJav5DT"|"Sia"|"Breathe Me"|272066|"Colour The Small One (Deluxe Edition)"|3|"2004-01-01"|19|0.553|0.621|0|-7.356|1|0.0333|0.0428|0.596|0.115|0.19|120.051|4
14|"6HIElrRO0GdlFZB54iVyiI"|"Angus & Julia Stone"|"And The Boys"|249893|"Down The Way"|7|"2010-03-12"|13|0.791|0.42|5|-8.905|0|0.0285|0.558|0.0173|0.129|0.507|99.882|4
15|"6cDfjpzbfreA0Tv97t2Xll"|"Billie Marten"|"Heavy Weather"|254173|"Heavy Weather"|1|"2015-04-07"|1|0.42|0.386|4|-10.152|0|0.0354|0.796|0.0018|0.355|0.119|77.219|4
16|"207qh0NdViBam3cvekExEK"|"Vance Joy"|"Emmylou"|280653|"God Loves You When You're Dancing"|1|"2013-03-22"|5|0.542|0.41|9|-8.765|0|0.0233|0.594|0.000346|0.169|0.313|95.923|4
17|"52UMriNHNZ0bJVEqzXpnfq"|"American Authors"|"Oh, What A Life"|219493|"Oh, What A Life"|11|"2014-01-01"|14|0.559|0.612|2|-5.714|1|0.0304|0.0327|5.47e-06|0.143|0.407|117.91|3
18|"5oV8bZaShr2d01FFMHBUPq"|"Kina Grannis"|"Iris"|181136|"Iris"|1|"2017-03-10"|1|0.497|0.13|6|-15.571|1|0.0436|0.841|0|0.111|0.179|130.769|3
19|"4UhDz2HQkEntyK5hPk4ZnO"|"Passenger"|"Anywhere"|216200|"Anywhere"|1|"2016-08-19"|1|0.594|0.635|7|-6.192|1|0.0295|0.0953|7.05e-05|0.0917|0.807|104.507|4
20|"5Ewz5ms8XpjtkihWFLnJJs"|"The Paper Kites"|"Paint"|191773|"Young North"|4|"2012-09-07"|5|0.554|0.303|4|-13.05|1|0.0366|0.893|0.00207|0.119|0.396|77.295|4
21|"6tqzOYuE3lrNVPDgtF3MjM"|"Daughter"|"Youth"|253013|"If You Leave"|3|"2013-03-18"|10|0.401|0.535|0|-11.09|1|0.0407|0.889|0.00667|0.116|0.436|146.515|4
22|"6cSsWi1c3ewIEmbqdUWsUM"|"X Ambassadors"|"Unsteady"|193546|"VHS"|4|"2015-06-30"|20|0.376|0.662|0|-6.124|1|0.057|0.175|0.000691|0.203|0.236|107.209|4
23|"3FmC4TjVyv6BPBQ68F3CVV"|"Sam Smith"|"Not In That Way"|172452|"In The Lonely Hour"|9|"2014-01-01"|10|0.386|0.157|2|-12.471|1|0.0477|0.932|0|0.129|0.272|74.904|4
24|"4RL77hMWUq35NYnPLXBpih"|"Birdy"|"Skinny Love"|201080|"Birdy"|2|"2011-11-04"|11|0.379|0.29|4|-8.485|1|0.051|0.952|0.00106|0.118|0.169|166.467|4
25|"7HQCXYyaBmhugyRDvy4V7m"|"Sleeping At Last"|"North"|259375|"Atlas: I"|22|"2014-07-08"|30|0.367|0.139|7|-12.903|1|0.0465|0.866|0|0.111|0.323|85.695|4
26|"0IGUZLfbNPrR5TFht2zBY6"|"Angus & Julia Stone"|"Mango Tree"|225106|"Memories Of An Old Friend"|11|"2010-01-01"|13|0.586|0.43|0|-15.097|1|0.0305|0.814|0.099|0.115|0.277|107.788|4
27|"6klpXs2uAjagnZMFkt4qkl"|"Mandy Moore"|"I See the Light - From ""Tangled"" / Soundtrack Version"|224240|"Tangled"|7|"2010-01-01"|20|0.281|0.139|5|-14.392|1|0.0305|0.829|0|0.0725|0.169|92.64|4
28|"3uSqIJlJ2iBvZ6tGhkbuGX"|"OneRepublic"|"Ordinary Human"|291613|"The Giver: Music Collection"|1|"2014-01-01"|10|0.282|0.719|5|-7.633|1|0.0335|0.196|0.000358|0.107|0.276|99.992|4
29|"3B7udSGy2PfgoCniMSb523"|"Ed Sheeran"|"I See Fire - From ""The Hobbit - The Desolation Of Smaug"""|300840|"The Hobbit - The Desolation Of Smaug (Original Motion Picture Soundtrack / Special Edition)"|28|"2013-01-01"|29|0.581|0.0549|10|-20.514|0|0.0397|0.559|0|0.0718|0.234|152.037|4
30|"2PwXOevGUSkU8qaYZjgLq2"|"Kodaline"|"All I Want"|305746|"In A Perfect World"|2|"2013-10-08"|11|0.209|0.412|0|-9.733|1|0.0443|0.172|0.15|0.0843|0.162|86.26|3
31|"02WacdrRpm4zlP8H7X6bnQ"|"Calum Scott"|"Dancing On My Own"|260004|"Dancing On My Own"|1|"2016-06-03"|1|0.608|0.174|1|-8.796|1|0.0332|0.851|1.92e-05|0.0855|0.193|112.175|4
32|"5sF7hdYvhrcgNq8NZjfK8L"|"Birdy"|"Not About Angels"|189475|"Not About Angels"|1|"2014-04-13"|1|0.405|0.111|0|-11.879|1|0.0369|0.964|4.37e-05|0.0872|0.219|116.86|4
33|"12WNQYCDBQpusqMMY2BsEy"|"The Cinematic Orchestra"|"To Build A Home"|371320|"Ma Fleur"|1|"2007-05-07"|11|0.266|0.127|9|-15.417|1|0.0339|0.884|0.391|0.0957|0.0754|147.809|4
34|"0YywjDvFudcaHG74NuWISy"|"Birdy"|"People Help the People"|256236|"Birdy"|3|"2011-11-04"|11|0.407|0.308|10|-9.001|0|0.0296|0.778|1.46e-05|0.092|0.153|73.254|3
35|"5iyqqccidB1SEpOXXctyTR"|"Bastille"|"Oblivion"|196346|"All This Bad Blood"|8|"2013-01-01"|25|0.397|0.331|5|-9.027|1|0.0297|0.708|1.37e-06|0.424|0.247|78.702|4
36|"56QpLVAeDbJrKoYznl132c"|"Oh Wonder"|"White Blood"|257426|"Oh Wonder"|7|"2015-09-04"|15|0.477|0.229|0|-14.402|1|0.0555|0.845|0.000446|0.196|0.0819|131.28|4
37|"7fkXzzIVo98CgjOkpd9H0V"|"Sleeping At Last"|"Already Gone"|240790|"Already Gone"|1|"2015-10-06"|1|0.447|0.206|3|-11.75|1|0.0519|0.956|4.56e-06|0.107|0.327|66.734|4
38|"2EDYchd8hhwAOWKGQxJoro"|"Sleeping At Last"|"Chasing Cars"|240426|"Chasing Cars"|1|"2015-04-23"|1|0.478|0.181|11|-8.731|1|0.0327|0.975|3.37e-06|0.0795|0.279|108.346|4
39|"67jTooF4NM8NkbmzDoVbKY"|"Gavin Mikhail"|"It's Time"|243892|"Im Not The Only One"|8|"2015-01-21"|18|0.39|0.504|2|-5.506|1|0.0312|0.913|0.00294|0.132|0.174|103.396|4
40|"2mirluHnTLWWnoZCf6RQde"|"Ron Pope"|"Snow Song"|178460|"Ron Pope: Live and Unplugged In New York"|6|"2010-09-07"|13|0.481|0.257|1|-10.683|1|0.0529|0.84|0|0.701|0.228|141.36|4
41|"0cyJis7BmYj3Z1LRvz3Kp9"|"Dean Lewis"|"Let Go"|174429|"Same Kind Of Different"|3|"2017-05-12"|6|0.598|0.509|10|-7.918|1|0.0272|0.291|0|0.139|0.433|102.983|4
42|"0GVuLQtPXFaL18ijEOqoAa"|"Michelle Williams"|"Tightrope"|234360|"The Greatest Showman (Original Motion Picture Soundtrack)"|9|"2017-12-08"|11|0.351|0.331|9|-10.316|1|0.0382|0.3|9.14e-06|0.0919|0.191|161.564|3
43|"6yVeStGqhwoZkhkLPgmmRB"|"Canyon City"|"Firework"|182744|"Midnight Waves"|3|"2016-09-09"|10|0.536|0.32|1|-10.371|1|0.0393|0.823|0.000193|0.124|0.427|92.45|4
44|"2cFWt6kXHjqVAvVnGgS8ET"|"James Bay"|"Incomplete"|224266|"Chaos And The Calm"|12|"2015-03-20"|12|0.524|0.401|2|-9.159|1|0.0369|0.664|0|0.118|0.225|144.849|4
45|"70TgwSyOOThWXgrBFvKB4t"|"Lewis Watson"|"castle street"|471086|"the morning (all of the songs)"|11|"2014-07-04"|37|0.334|0.123|0|-9.554|1|0.0668|0.75|0|0.101|0.256|78.608|1
46|"6Dvn0oPsC37JXQxENPZROI"|"Stanton Lanier"|"Dawn and Dusk Take Turns Calling"|291085|"Climb to the Sky"|3|"2016-10-18"|12|0.143|0.0274|9|-27.557|1|0.0452|0.993|0.941|0.0724|0.0979|69.729|3
47|"0dHF8t7OIhgPele5WRUfWG"|"Sleeping At Last"|"I'm Gonna Be (500 Miles)"|211787|"Covers, Vol. 1"|1|"2014-05-16"|8|0.394|0.228|4|-12.584|1|0.0431|0.966|3.81e-05|0.113|0.258|104.625|4
48|"1NjrOiC3KlEovbhGkyRLMT"|"Julie Fowlis"|"Into The Open Air - From ""Brave"" / Soundtrack Version"|160586|"Disney-Pixar All Time Favorites"|7|"2012-09-04"|15|0.493|0.491|2|-7.468|1|0.0291|0.726|0|0.12|0.268|138.946|4
49|"3ALOLLBTNINpyRbBJ7riUk"|"Jon D"|"All of the Stars"|234400|"All of the Stars"|1|"2014-06-16"|1|0.509|0.218|7|-16.281|0|0.0313|0.386|0.000233|0.116|0.387|149.676|4
50|"7GJClzimvMSghjcrKxuf1M"|"George Ezra"|"Budapest"|200720|"Wanted on Voyage"|2|"2014-06-27"|19|0.714|0.451|5|-8.268|1|0.0276|0.0883|0|0.108|0.406|127.787|4
51|"3hRZsdTF5uyGA2uhNqEuhm"|"Niall Horan"|"Too Much To Ask"|223043|"Too Much To Ask"|1|"2017-09-14"|1|0.517|0.552|0|-6.401|1|0.039|0.375|0|0.106|0.196|153.747|4
52|"43YlKd8hlnzUv71m2Ly9Nr"|"Cavetown"|"Pigeon"|158742|"Lemon Boy"|12|"2018-01-01"|13|0.656|0.392|7|-11.227|1|0.0365|0.738|0|0.0924|0.0585|110.013|4
53|"3DjjbSZk16kPEpgjF0OCYN"|"Cavetown"|"888"|215429|"Lemon Boy"|8|"2018-01-01"|13|0.403|0.324|3|-12.249|1|0.0425|0.845|3.23e-06|0.0688|0.25|176.147|3
54|"6FCtVFA2m7j60qnlN1Sxko"|"Cavetown"|"Green"|270429|"Lemon Boy"|2|"2018-01-01"|13|0.425|0.34|2|-11.208|1|0.035|0.257|0|0.117|0.117|134.977|3
55|"4ODSk37kEDXRFzOGnXxvAH"|"Cavetown"|"Hazel"|222888|"Cavetown"|4|"2015-11-09"|8|0.641|0.281|7|-10.824|1|0.0291|0.513|0|0.111|0.117|129.927|4
56|"4tFkgfdi8b3aNcKNthPqIF"|"Gotye"|"Hearts a Mess"|366093|"Like Drawing Blood"|3|"2006-05-21"|11|0.77|0.501|5|-9.582|0|0.037|0.0794|0.18|0.166|0.525|125.081|4
57|"0iI87VdRHdzSzX2OPKOUGg"|"Conan Gray"|"Idle Town"|236199|"Idle Town"|1|"2017-03-30"|1|0.625|0.239|7|-14.651|1|0.0309|0.846|6.88e-06|0.13|0.246|77.01|4
58|"2vqmpOXimiT8mSXeQrFZnB"|"mxmtoon"|"feelings are fatal"|124853|"feelings are fatal"|1|"2017-10-06"|1|0.545|0.169|0|-16.249|1|0.132|0.908|0|0.0942|0.482|98.225|4
59|"69vToJ9BMbbLlFZo7k7A7B"|"Calum Scott"|"You Are The Reason"|204326|"Only Human (Deluxe)"|4|"2018-03-09"|14|0.329|0.235|10|-7.699|1|0.0303|0.918|0|0.137|0.22|171.006|3
60|"14nWsmzymZ6MV9TDhaH2SV"|"Billie Marten"|"Bird"|219960|"Bird"|1|"2015-09-24"|1|0.315|0.192|6|-12.779|1|0.0348|0.987|0.000899|0.103|0.135|125.58|3
61|"4F3EPEh1hFAiu1iG1jfB5h"|"Sofia Karlberg"|"A Bible Of Mermaid Pictures - Acoustic"|168030|"A Bible Of Mermaid Pictures (Acoustic)"|1|"2017-03-17"|1|0.456|0.379|2|-8.669|0|0.0364|0.902|3.89e-06|0.132|0.338|125.685|4
62|"6SYYoox70AQe8YTQ2YEQhA"|"Oliver Riot"|"Omen"|215586|"Neurosis"|3|"2017-02-28"|4|0.551|0.418|8|-12.752|1|0.0318|0.798|0.16|0.646|0.23|124.945|4
63|"0niAnSAbmZDyYFCY5P7ja3"|"David Baloche"|"Green Pastures"|276388|"Labyrinth"|4|"2017-03-24"|10|0.366|0.446|0|-11.981|1|0.0356|0.736|0.00237|0.0748|0.248|80.076|4
64|"4MVk79dmYqi7HQs0bMgboy"|"Louie Zong"|"Ghost Duet"|60004|"Ghost Duet"|1|"2017-10-31"|1|0.707|0.234|7|-16.523|1|0.0864|0.96|0.861|0.124|0.611|78.036|3
65|"14JzyD6FlBD5z0wV5P07YI"|"Billie Eilish"|"when the party's over"|199931|"when the party's over"|1|"2018-10-17"|1|0.498|0.104|1|-14.08|0|0.0621|0.979|7.86e-05|0.0895|0.205|124.001|3
66|"6obYifaGXlgvnDFyoyuoYM"|"Passenger"|"To Be Free"|287808|"Runaway"|9|"2018-08-31"|20|0.362|0.214|2|-10.427|1|0.0379|0.957|0.000131|0.178|0.258|180.094|3
67|"3KJ93VZJvSvIdlMa4eyKdX"|"Imaginary Future"|"Let It Be"|148900|"Let It Be"|1|"2018-11-23"|1|0.52|0.124|5|-18.502|1|0.0383|0.9|0|0.114|0.524|149.251|4
68|"68ViVsxqymVrKMnAbVsEhU"|"Dylan Jordan"|"Talking Slow"|259640|"Talking Slow"|1|"2018-12-12"|1|0.501|0.533|2|-10.11|1|0.0379|0.202|0.00206|0.113|0.151|138.92|4
69|"5MyAoOmaMSOEDZR6kX2R0b"|"Lewis Watson"|"Slumber"|306477|"Midnight"|10|"2017-03-24"|11|0.541|0.285|0|-11.687|1|0.03|0.83|9.99e-05|0.171|0.237|131.838|4
70|"42H6GeQfrBkT3vTUTdpB1M"|"Ollie MN"|"Please Never Fall in Love Again"|154000|"Songs from the Swamp"|1|"2017-09-24"|6|0.646|0.0828|10|-16.205|1|0.0435|0.838|1.2e-05|0.0934|0.293|108.826|4
71|"4hjbxjZpJ8H6qRCzDOGI0M"|"dodie"|"Sick of Losing Soulmates"|267377|"Sick of Losing Soulmates"|1|"2016-10-14"|1|0.492|0.236|2|-17.224|1|0.0359|0.723|0.159|0.351|0.151|75.102|4
72|"2TI2fw9FWPeah6N4k1b4NU"|"Cavetown"|"This Is Home"|226073|"This Is Home"|1|"2015-08-03"|1|0.81|0.266|7|-12.478|1|0.0407|0.56|1.05e-06|0.0962|0.212|130.041|4
73|"0fBSs3fRoh1yJcne77fdu9"|"Lana Del Rey"|"Video Games"|281960|"Born To Die - The Paradise Edition"|4|"2012-01-01"|23|0.236|0.249|6|-9.595|0|0.0348|0.811|1e-06|0.087|0.181|72.847|5
74|"53QF56cjZA9RTuuMZDrSA6"|"Jason Mraz"|"I Won't Give Up"|240165|"Love Is a Four Letter Word (Deluxe Edition)"|4|"2012-04-13"|18|0.483|0.303|4|-10.058|1|0.0429|0.694|0|0.115|0.139|133.406|3
75|"2N8F9mupXs9oyCLeerRfCw"|"A Great Big World"|"Say Something"|227173|"NOW That's What I Call Music Vol. 49"|6|"2014-01-01"|21|0.331|0.145|2|-8.956|1|0.0379|0.842|2.17e-06|0.108|0.0754|33.259|4
76|"1tnusyVNhzamoCgTG0RLf1"|"Gavin James"|"Nervous - Acoustic"|250573|"Nervous (Acoustic)"|1|"2016-09-23"|1|0.427|0.127|7|-12.731|1|0.0419|0.964|1.92e-06|0.109|0.259|76.357|4
77|"3NqoZnyv3qLAM0y3CjB8l2"|"BENEE"|"Evil Spider"|153146|"Evil Spider"|1|"2019-05-09"|1|0.826|0.635|6|-5.844|0|0.106|0.309|0|0.139|0.538|105.971|4
78|"6CcJMwBtXByIz4zQLzFkKc"|"Billie Eilish"|"i love you"|291796|"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"|13|"2019-03-29"|14|0.421|0.131|0|-18.435|1|0.0382|0.952|0.00453|0.109|0.12|137.446|4
79|"77MHOLfTVDlhcX0yDr23Uu"|"Patience & Prudence"|"Tonight You Belong To Me"|115226|"The Best Of Patience & Prudence"|1|"2004-03-09"|18|0.68|0.32|10|-7.544|0|0.0289|0.954|0|0.0948|0.769|108.07|4
80|"6oK27xUYzHIfWWh23AXP6J"|"Jasmine Thompson"|"Cherry Wine"|227091|"Cherry Wine"|1|"2016-05-20"|1|0.388|0.179|0|-10.438|1|0.0387|0.945|3.34e-06|0.121|0.454|84.392|4
81|"1ezFtClxTMcS2AotqjTZX5"|"Jaymes Young"|"Stone"|216573|"Feel Something"|4|"2017-06-23"|12|0.565|0.255|7|-12.151|1|0.0322|0.792|2.07e-06|0.0986|0.121|110.015|4
82|"5bt5mhA34P1Dncbik5EGeJ"|"Lara Anderson"|"Build Me Up Buttercup"|175560|"Build Me Up Buttercup"|1|"2018-10-31"|1|0.607|0.167|0|-13.007|1|0.0902|0.885|0|0.165|0.469|122.627|4
83|"6JT098POzHmS3dlfzwhIIm"|"Ben Kyle"|"Simple Life"|234306|"BEN KYLE"|4|"2017-11-14"|11|0.651|0.22|1|-16.259|1|0.0311|0.441|2.77e-05|0.112|0.235|112.066|4
84|"4K3gM7kzX4POAfrs71HomN"|"Conan Gray"|"Lookalike"|220866|"Sunset Season"|5|"2018-11-16"|5|0.434|0.302|10|-10.117|1|0.0378|0.766|7.63e-06|0.149|0.173|121.645|4
85|"6Ooc7sMvXWpuGMc0MSGS3K"|"Stanton Lanier"|"Quiet Place"|210640|"The Voice"|8|"2005-01-01"|13|0.326|0.0289|0|-24.67|1|0.0695|0.989|0.941|0.103|0.268|181.658|1
86|"38LBTI9FzS5hSNNbcsHsc0"|"chloe moriondo"|"Luv Note"|210742|"Rabbit Hearted."|5|"2018-07-31"|10|0.428|0.0866|5|-19.2|1|0.0514|0.957|0.00049|0.176|0.0788|82.82|3
87|"7AsNmfkushtMiH0R9JVBk0"|"Imaginary Future"|"Hey Jude"|211734|"Yesterday"|3|"2017-03-16"|6|0.501|0.104|4|-17.002|1|0.0388|0.941|1.05e-06|0.121|0.316|146.58|4
88|"2Uk0aFqYCtecHL5MCq2we0"|"dodie"|"Secret For The Mad"|197278|"You - EP"|5|"2017-08-11"|6|0.491|0.0861|4|-14.991|1|0.0565|0.992|0.0124|0.0932|0.391|86.038|4
89|"2I9zHCCeKJRKMgJ6UJFN9W"|"Sofia Mills"|"Coffee Breath"|163902|"Coffee Breath"|1|"2018-03-08"|1|0.866|0.211|11|-12.676|0|0.0404|0.974|0|0.0987|0.198|101.295|4
90|"0YBNpbrmpZdFRT0NFqii5C"|"The Macarons Project"|"Fly Me to the Moon"|155402|"Fly Me to the Moon"|1|"2018-02-13"|1|0.456|0.113|2|-15.763|0|0.0334|0.915|0.0011|0.0959|0.327|108.536|4
91|"7wC5eZcFS1Q1BsQ35DU6H4"|"Billie Eilish"|"come out and play"|210375|"come out and play"|1|"2018-11-20"|1|0.64|0.321|0|-14.604|1|0.0931|0.693|0.0307|0.114|0.177|145.045|4
92|"77enz5hl8RicxrbPB56VXQ"|"Imaginary Future"|"I Will Spend My Whole Life Loving You"|227619|"I Will Spend My Whole Life Loving You"|1|"2017-06-16"|1|0.637|0.129|11|-17.082|1|0.0346|0.887|0|0.0719|0.298|125.802|4
93|"5NORWMFC27ywGSZxi8uquP"|"The Lumineers"|"Ophelia"|160097|"Cleopatra"|2|"2016-04-08"|11|0.664|0.573|5|-6.519|1|0.0277|0.613|0.000363|0.0857|0.566|76.023|4
94|"2PIlBukQ6limukVR8Ubb5o"|"Gabrielle Aplin"|"Please Don't Say You Love Me"|181400|"English Rain"|3|"2013-05-13"|19|0.479|0.541|0|-9.862|1|0.0545|0.737|0|0.108|0.321|85.994|4
95|"73SpzrcaHk0RQPFP73vqVR"|"Billie Eilish"|"No Time To Die"|242265|"No Time To Die"|1|"2020-02-13"|1|0.38|0.219|4|-13.273|0|0.0358|0.917|0.0104|0.0827|0.0517|73.537|4
96|"4CxFN5zON70B3VOPBYbd6P"|"Jeremy Zucker"|"you were good to me"|219146|"brent"|1|"2019-05-03"|5|0.561|0.0848|2|-15.099|1|0.0404|0.913|2.62e-05|0.112|0.206|102.128|4
97|"4IhKLu7Vk3j2TLmnFPl6To"|"Alec Benjamin"|"Water Fountain"|218893|"Narrated For You"|2|"2018-11-16"|12|0.723|0.504|8|-5.572|1|0.0392|0.388|7.4e-05|0.087|0.551|133.975|4
98|"36c2NifUp0GDnoOQT5unhR"|"Zabawa"|"Butterfly's Repose"|309079|"Butterfly's Repose"|1|"2020-03-14"|1|0.3|0.0177|0|-27.293|1|0.0422|0.974|0.00764|0.106|0.0896|120.492|3
99|"68RI4I6SKm57SxjG06OYvN"|"Winter Aid"|"The Wisp Sings"|313252|"The Wisp Sings"|1|"2013-11-11"|3|0.521|0.0889|4|-19.457|1|0.0507|0.988|0.182|0.0965|0.0479|115.43|4
100|"6J1CT3gK5eBobPgw8jkb9r"|"Addison Grace"|"Sugar Rush"|246341|"Sugar Rush"|1|"2020-08-25"|1|0.741|0.517|5|-10.05|1|0.0539|0.546|0.000659|0.0781|0.638|122.972|4
101|"3E6iea9uEmB7gRru4lyP6h"|"John Mayer"|"Stop This Train"|285053|"Continuum"|7|"2006-09-11"|12|0.619|0.437|7|-11.756|1|0.0314|0.465|0.00619|0.0971|0.408|89.508|4
102|"3hRV0jL3vUpRrcy398teAU"|"Lord Huron"|"The Night We Met"|208211|"Strange Trails"|14|"2015-04-06"|14|0.544|0.369|2|-9.514|1|0.038|0.969|0.279|0.639|0.102|87.01|3
103|"6dDxgfvM8pJm7AzmLZB1nN"|"Iron & Wine"|"Such Great Heights"|251280|"Around the Well"|11|"2009-05-19"|23|0.611|0.275|6|-10.644|1|0.028|0.808|0.911|0.403|0.552|94.116|4
104|"5HkQwwo2r0unzqEdRtHI1u"|"Vibes"|"Rainy Days X Animal Crossing"|130004|"Rainy Days X Animal Crossing"|1|"2020-04-22"|1|0.438|0.829|7|-26.105|0|0.044|0.542|0.696|0.369|0.038|148.047|4
105|"4AmcmraFjVzFb9SQDNTRyl"|"Daughter"|"Youth"|253013|"If You Leave"|3|"2013-01-01"|10|0.4|0.525|0|-11.294|1|0.0435|0.887|0.00543|0.117|0.408|146.977|4
106|"654bpQLFU931tUdT7HHqu0"|"Zendaya"|"Neverland"|224760|"Neverland"|1|"2015-05-26"|1|0.484|0.457|2|-9.087|1|0.034|0.143|0|0.379|0.223|123.941|4
107|"3aBOGGAjllxDqGRgewnYIu"|"James Bay"|"Stealing Cars"|223320|"Chaos And The Calm (Deluxe Edition)"|4|"2014-12-15"|22|0.423|0.228|3|-10.947|0|0.0302|0.845|3.64e-06|0.102|0.352|88.288|4
108|"25qfFpoGhk9Njgu5nl36sS"|"Christina Aguilera"|"Fall In Line (feat. Demi Lovato)"|248544|"Fall In Line (feat. Demi Lovato)"|1|"2018-05-16"|1|0.39|0.631|9|-4.701|0|0.0769|0.209|0|0.277|0.197|123.042|3
109|"751y2Sk2hyrzcztQpVDBgy"|"Noah Wu"|"Set Me Free"|196387|"Set Me Free"|1|"2021-11-05"|1|0.614|0.663|2|-9.421|0|0.0262|0.0443|1.81e-05|0.106|0.123|114.065|4
110|"7LVHVU3tWfcxj5aiPFEW4Q"|"Coldplay"|"Fix You"|295533|"X&Y"|4|"2005-06-07"|13|0.209|0.417|3|-8.74|1|0.0338|0.164|0.00196|0.113|0.124|138.178|4
111|"7HQCXYyaBmhugyRDvy4V7m"|"Sleeping At Last"|"North"|259375|"Atlas: I"|22|"2014-07-08"|30|0.367|0.139|7|-12.903|1|0.0465|0.866|0|0.111|0.323|85.695|4
112|"1JCCdiru7fhstOIF4N7WJC"|"5 Seconds of Summer"|"Amnesia"|237247|"5 Seconds Of Summer"|12|"2014-06-27"|16|0.572|0.499|2|-5.237|1|0.0311|0.0283|0|0.213|0.108|101.593|4
113|"6GmUVqe73u5YRfUUynZK6I"|"Passenger"|"Let Her Go"|252733|"All the Little Lights"|2|"2012-06-29"|16|0.479|0.545|7|-7.346|1|0.0688|0.365|0|0.0963|0.244|74.897|4
114|"0y60itmpH0aPKsFiGxmtnh"|"WILLOW"|"Wait a Minute!"|196520|"ARDIPITHECUS"|13|"2015-01-11"|15|0.764|0.705|3|-5.279|0|0.0278|0.0371|1.94e-05|0.0943|0.672|101.003|4
115|"64BbK9SFKH2jk86U3dGj2P"|"Red Hot Chili Peppers"|"Otherside"|255373|"Californication (Deluxe Edition)"|4|"1999-06-08"|18|0.458|0.795|0|-3.265|1|0.0574|0.00316|0.000202|0.0756|0.513|123.229|4
116|"6OtCIsQZ64Vs1EbzztvAv4"|"OneRepublic"|"Good Life"|253306|"Waking Up"|6|"2009-01-01"|11|0.634|0.69|6|-7.804|1|0.052|0.0771|0|0.132|0.645|94.988|4
117|"1OXfWI3FQMdsKKC6lkvzSx"|"The Wanted"|"Glad You Came"|198466|"Glad You Came"|1|"2011-01-01"|1|0.698|0.844|7|-4.549|0|0.067|0.0577|1.69e-05|0.105|0.446|126.937|4
